ground_truth,prediction,confidence,correct
Belarusian,Russian,0.6186873316764832,False
Belarusian,Ukrainian,0.5055363774299622,False
Belarusian,Russian,0.9364100098609924,False
Belarusian,Russian,0.800530195236206,False
Belarusian,Russian,0.7960808277130127,False
Belarusian,Russian,0.8280625343322754,False
Belarusian,Ukrainian,0.5509284734725952,False
Belarusian,Russian,0.8714373111724854,False
Belarusian,Russian,0.892829954624176,False
Belarusian,Ukrainian,0.9436377286911011,False
Belarusian,Ukrainian,0.405815452337265,False
Belarusian,Ukrainian,0.4598378837108612,False
Belarusian,Ukrainian,0.7696574330329895,False
Belarusian,Russian,0.6137333512306213,False
Belarusian,Russian,0.8668931722640991,False
Belarusian,Russian,0.477845698595047,False
Belarusian,Russian,0.5112202167510986,False
Belarusian,Russian,0.49859556555747986,False
Belarusian,Russian,0.9488701224327087,False
Belarusian,Russian,0.9044716358184814,False
Belarusian,Ukrainian,0.4892989695072174,False
Belarusian,Russian,0.9634491205215454,False
Belarusian,Russian,0.9942269325256348,False
Belarusian,Ukrainian,0.8691735863685608,False
Belarusian,Ukrainian,0.8092882037162781,False
Belarusian,Russian,0.7138054370880127,False
Belarusian,Russian,0.5947783589363098,False
Belarusian,Russian,0.9699721336364746,False
Belarusian,Ukrainian,0.27666616439819336,False
Belarusian,Russian,0.9471122026443481,False
Belarusian,Russian,0.4088350236415863,False
Belarusian,Russian,0.3620384633541107,False
Belarusian,Russian,0.5780080556869507,False
Belarusian,Ukrainian,0.5317620038986206,False
Belarusian,Russian,0.9620369076728821,False
Belarusian,Russian,0.9822171926498413,False
Belarusian,Russian,0.2579258978366852,False
Belarusian,Russian,0.4225129783153534,False
Belarusian,Ukrainian,0.8092315196990967,False
Belarusian,Ukrainian,0.7933985590934753,False
Belarusian,Russian,0.4441888630390167,False
Belarusian,Russian,0.642647922039032,False
Belarusian,Ukrainian,0.3295661509037018,False
Belarusian,Russian,0.6422026753425598,False
Belarusian,Russian,0.4325448274612427,False
Belarusian,Russian,0.5589075088500977,False
Belarusian,Russian,0.4396178126335144,False
Belarusian,Ukrainian,0.6758673191070557,False
Belarusian,Russian,0.1836637258529663,False
Belarusian,Ukrainian,0.729140043258667,False
Belarusian,Russian,0.6870987415313721,False
Belarusian,Ukrainian,0.22948074340820312,False
Belarusian,Russian,0.7378288507461548,False
Belarusian,Russian,0.8821517825126648,False
Belarusian,Ukrainian,0.8936720490455627,False
Belarusian,Ukrainian,0.8882068991661072,False
Belarusian,Russian,0.9799879789352417,False
Belarusian,Polish,0.6988281607627869,False
Belarusian,Russian,0.2661678194999695,False
Belarusian,Russian,0.5017685294151306,False
Belarusian,Ukrainian,0.32569000124931335,False
Belarusian,Ukrainian,0.5053032636642456,False
Belarusian,Russian,0.3803602457046509,False
Belarusian,Russian,0.6232414245605469,False
Belarusian,Russian,0.44758373498916626,False
Belarusian,Ukrainian,0.9723528027534485,False
Belarusian,Ukrainian,0.6211845874786377,False
Belarusian,Russian,0.8272298574447632,False
Belarusian,Ukrainian,0.790618896484375,False
Belarusian,Russian,0.8142150044441223,False
Belarusian,Ukrainian,0.7137235403060913,False
Belarusian,Polish,0.22519926726818085,False
Belarusian,Ukrainian,0.7740215063095093,False
Belarusian,Ukrainian,0.5080637335777283,False
Belarusian,Polish,0.8586281538009644,False
Belarusian,Russian,0.4267706871032715,False
Belarusian,Ukrainian,0.37314289808273315,False
Belarusian,Russian,0.7362343668937683,False
Belarusian,Ukrainian,0.38360604643821716,False
Belarusian,Ukrainian,0.9016312956809998,False
Belarusian,Russian,0.9737874269485474,False
Belarusian,Ukrainian,0.6899325251579285,False
Belarusian,Russian,0.6010286211967468,False
Belarusian,Russian,0.5615937113761902,False
Belarusian,Ukrainian,0.2708708941936493,False
Belarusian,Ukrainian,0.47232750058174133,False
Belarusian,Polish,0.5099382996559143,False
Belarusian,Ukrainian,0.3091394901275635,False
Belarusian,Russian,0.3136802017688751,False
Belarusian,Ukrainian,0.6701082587242126,False
Belarusian,Ukrainian,0.781821608543396,False
Belarusian,Ukrainian,0.5175668597221375,False
Belarusian,Russian,0.9347494840621948,False
Belarusian,Russian,0.4573765993118286,False
Belarusian,Russian,0.9469333291053772,False
Belarusian,Ukrainian,0.6399712562561035,False
Belarusian,Russian,0.6969859600067139,False
Belarusian,Ukrainian,0.2437175065279007,False
Belarusian,Russian,0.7030676603317261,False
Belarusian,Russian,0.6245353817939758,False
Belarusian,Ukrainian,0.6450967192649841,False
Belarusian,Russian,0.3297962546348572,False
Belarusian,Russian,0.8333075642585754,False
Belarusian,Russian,0.9818149209022522,False
Belarusian,Russian,0.9889477491378784,False
Belarusian,Russian,0.4772140085697174,False
Belarusian,Russian,0.8692122101783752,False
Belarusian,Russian,0.38802242279052734,False
Belarusian,Russian,0.9311766028404236,False
Belarusian,Russian,0.5695943832397461,False
Belarusian,Russian,0.8905639052391052,False
Belarusian,Ukrainian,0.8642967939376831,False
Belarusian,Russian,0.9811469316482544,False
Belarusian,Russian,0.9716225266456604,False
Belarusian,Ukrainian,0.6116782426834106,False
Belarusian,Ukrainian,0.3018883466720581,False
Belarusian,Ukrainian,0.5725637078285217,False
Belarusian,Russian,0.37224143743515015,False
Belarusian,Ukrainian,0.5756155848503113,False
Belarusian,Russian,0.3676465153694153,False
Belarusian,Ukrainian,0.6511613130569458,False
Belarusian,Russian,0.9346583485603333,False
Belarusian,Russian,0.7227868437767029,False
Belarusian,Russian,0.4772067666053772,False
Belarusian,Russian,0.8354295492172241,False
Belarusian,Russian,0.9027906656265259,False
Belarusian,Portuguese,0.3573475182056427,False
Belarusian,Russian,0.9574474692344666,False
Belarusian,Russian,0.9399996995925903,False
Belarusian,Ukrainian,0.307417631149292,False
Belarusian,Russian,0.9505453109741211,False
Belarusian,Russian,0.9311521053314209,False
Belarusian,Russian,0.7605683207511902,False
Belarusian,Ukrainian,0.7918938994407654,False
Belarusian,Ukrainian,0.32378020882606506,False
Belarusian,Russian,0.5313625335693359,False
Belarusian,Russian,0.7639204263687134,False
Belarusian,Russian,0.5241268277168274,False
Belarusian,Russian,0.34822171926498413,False
Belarusian,Ukrainian,0.26690343022346497,False
Belarusian,Ukrainian,0.4815951883792877,False
Belarusian,Ukrainian,0.2725912630558014,False
Belarusian,Russian,0.7236651182174683,False
Belarusian,Ukrainian,0.8411479592323303,False
Belarusian,Russian,0.4882047772407532,False
Belarusian,Russian,0.9262439608573914,False
Belarusian,Russian,0.9832619428634644,False
Belarusian,Russian,0.5183141827583313,False
Belarusian,Russian,0.7103493213653564,False
Belarusian,Ukrainian,0.07908346503973007,False
Belarusian,Russian,0.3537868857383728,False
Belarusian,Russian,0.5905947685241699,False
Belarusian,Ukrainian,0.9117489457130432,False
Belarusian,Ukrainian,0.4758644998073578,False
Belarusian,Russian,0.8913483023643494,False
Belarusian,Russian,0.5792235136032104,False
Belarusian,Russian,0.7184914350509644,False
Belarusian,Ukrainian,0.5482290387153625,False
Belarusian,Russian,0.6903978586196899,False
Belarusian,Russian,0.5567138195037842,False
Belarusian,Russian,0.22041231393814087,False
Belarusian,Ukrainian,0.48569154739379883,False
Belarusian,Russian,0.9508086442947388,False
Belarusian,Russian,0.9889591932296753,False
Belarusian,Russian,0.5621375441551208,False
Belarusian,Ukrainian,0.6384502649307251,False
Belarusian,Russian,0.7899634838104248,False
Belarusian,Russian,0.8902404308319092,False
Belarusian,Russian,0.4698459506034851,False
Belarusian,Russian,0.5328596234321594,False
Belarusian,Russian,0.9804373383522034,False
Belarusian,Polish,0.4100550711154938,False
Belarusian,Russian,0.9634801149368286,False
Belarusian,Russian,0.9470410346984863,False
Belarusian,Russian,0.8088327050209045,False
Belarusian,Russian,0.47192519903182983,False
Belarusian,Ukrainian,0.7648196220397949,False
Belarusian,Russian,0.9406777620315552,False
Belarusian,Russian,0.7068194150924683,False
Belarusian,Ukrainian,0.83245450258255,False
Belarusian,Russian,0.9096213579177856,False
Belarusian,Russian,0.9244201183319092,False
Belarusian,Russian,0.5313258171081543,False
Belarusian,Russian,0.5269228219985962,False
Belarusian,Russian,0.7033436298370361,False
Belarusian,Russian,0.5352562069892883,False
Belarusian,Russian,0.9588625431060791,False
Belarusian,Russian,0.9044869542121887,False
Belarusian,Russian,0.8845047950744629,False
Belarusian,Ukrainian,0.1538800448179245,False
Belarusian,Ukrainian,0.6395561099052429,False
Belarusian,Russian,0.9378625154495239,False
Belarusian,Ukrainian,0.5877259373664856,False
Belarusian,Russian,0.44522929191589355,False
Belarusian,Russian,0.9554031491279602,False
Belarusian,Russian,0.9335610270500183,False
Belarusian,Ukrainian,0.748434841632843,False
Belarusian,Russian,0.7280851006507874,False
Belarusian,Russian,0.16356192529201508,False
Belarusian,Russian,0.9172866940498352,False
Belarusian,Ukrainian,0.49407774209976196,False
Belarusian,Russian,0.8555787801742554,False
Belarusian,Ukrainian,0.27023667097091675,False
Belarusian,Russian,0.9888433218002319,False
Belarusian,Ukrainian,0.46440160274505615,False
Belarusian,Russian,0.4539651572704315,False
Belarusian,Russian,0.8741670250892639,False
Belarusian,Russian,0.970684289932251,False
Belarusian,Russian,0.5773180723190308,False
Belarusian,Russian,0.7284661531448364,False
Belarusian,Russian,0.7697299718856812,False
Belarusian,Ukrainian,0.3511447608470917,False
Belarusian,Russian,0.758126974105835,False
Belarusian,Russian,0.42444702982902527,False
Belarusian,Russian,0.44928714632987976,False
Belarusian,Ukrainian,0.5716831684112549,False
Belarusian,Ukrainian,0.2386617809534073,False
Belarusian,Russian,0.41145390272140503,False
Belarusian,Ukrainian,0.556823194026947,False
Belarusian,Ukrainian,0.42563125491142273,False
Belarusian,Ukrainian,0.8241870403289795,False
Belarusian,Russian,0.4296713173389435,False
Belarusian,Ukrainian,0.38837939500808716,False
Belarusian,Ukrainian,0.4380508065223694,False
Belarusian,Ukrainian,0.4568870961666107,False
Belarusian,Russian,0.5012281537055969,False
Belarusian,Ukrainian,0.4611753523349762,False
Belarusian,Russian,0.9287450313568115,False
Belarusian,Russian,0.6329828500747681,False
Belarusian,Polish,0.4367562532424927,False
Belarusian,Russian,0.7411733865737915,False
Belarusian,Russian,0.7875220775604248,False
Belarusian,Ukrainian,0.47850799560546875,False
Belarusian,Russian,0.6231033802032471,False
Belarusian,Russian,0.45375722646713257,False
Belarusian,Russian,0.2926101088523865,False
Belarusian,Ukrainian,0.20646412670612335,False
Belarusian,Russian,0.5096467137336731,False
Belarusian,Russian,0.4846154451370239,False
Belarusian,Russian,0.473286896944046,False
Belarusian,Russian,0.6003372073173523,False
Belarusian,Russian,0.4161999523639679,False
Belarusian,Russian,0.9808930158615112,False
Belarusian,Russian,0.7425613403320312,False
Belarusian,Russian,0.9370049238204956,False
Belarusian,Russian,0.6482642292976379,False
Belarusian,Ukrainian,0.7894693613052368,False
Belarusian,Russian,0.6373831033706665,False
Belarusian,Russian,0.8501357436180115,False
Belarusian,Russian,0.9426189064979553,False
Belarusian,Russian,0.49667003750801086,False
Belarusian,Russian,0.43975716829299927,False
Belarusian,Ukrainian,0.3363867998123169,False
Belarusian,Ukrainian,0.3851712942123413,False
Belarusian,Ukrainian,0.9770210385322571,False
Belarusian,Russian,0.5147802829742432,False
Belarusian,Ukrainian,0.6923524141311646,False
Belarusian,Ukrainian,0.6172357201576233,False
Belarusian,Russian,0.8320690393447876,False
Belarusian,Russian,0.9461956024169922,False
Belarusian,Russian,0.2962917685508728,False
Belarusian,Ukrainian,0.4795553684234619,False
Belarusian,Bulgarian,0.34011006355285645,False
Belarusian,Ukrainian,0.5119744539260864,False
Belarusian,Russian,0.08645443618297577,False
Belarusian,Ukrainian,0.5254665017127991,False
Belarusian,Russian,0.8941921591758728,False
Belarusian,Russian,0.5342949628829956,False
Belarusian,Russian,0.2946162819862366,False
Belarusian,Russian,0.7634673118591309,False
Belarusian,Ukrainian,0.6155365109443665,False
Belarusian,Russian,0.8515133261680603,False
Belarusian,Russian,0.708755373954773,False
Belarusian,Russian,0.8352378606796265,False
Belarusian,Polish,0.2534080445766449,False
Belarusian,Ukrainian,0.39298519492149353,False
Belarusian,Ukrainian,0.6552547812461853,False
Belarusian,Russian,0.6709047555923462,False
Belarusian,Russian,0.689652144908905,False
Belarusian,Ukrainian,0.4926379919052124,False
Belarusian,Russian,0.4688841700553894,False
Belarusian,Polish,0.2293986827135086,False
Belarusian,Russian,0.9724927544593811,False
Belarusian,Russian,0.9724940061569214,False
Belarusian,Russian,0.8935249447822571,False
Belarusian,Ukrainian,0.776430070400238,False
Belarusian,Russian,0.4817444384098053,False
Belarusian,Russian,0.6869747042655945,False
Belarusian,Ukrainian,0.8920199275016785,False
Belarusian,Russian,0.41676270961761475,False
Belarusian,Russian,0.8983671069145203,False
Belarusian,Ukrainian,0.7720299959182739,False
Belarusian,Russian,0.6207288503646851,False
Belarusian,Ukrainian,0.25208309292793274,False
Belarusian,Polish,0.26404666900634766,False
Belarusian,Polish,0.18830262124538422,False
Belarusian,Russian,0.5550158023834229,False
Belarusian,Russian,0.15750837326049805,False
Belarusian,Russian,0.921266496181488,False
Belarusian,Russian,0.7419507503509521,False
Belarusian,Russian,0.5300090312957764,False
Belarusian,Ukrainian,0.5389581918716431,False
Belarusian,Ukrainian,0.8778935074806213,False
Belarusian,Russian,0.8197785019874573,False
Belarusian,Russian,0.4142903685569763,False
Belarusian,Ukrainian,0.7559321522712708,False
Belarusian,Russian,0.6555727124214172,False
Belarusian,Russian,0.7302521467208862,False
Belarusian,Ukrainian,0.43145665526390076,False
Belarusian,Russian,0.8861701488494873,False
Belarusian,Ukrainian,0.3009672164916992,False
Belarusian,Russian,0.4571596086025238,False
Belarusian,Ukrainian,0.21290314197540283,False
Belarusian,Ukrainian,0.8907400965690613,False
Belarusian,Russian,0.9488996863365173,False
Belarusian,Russian,0.49382272362709045,False
Belarusian,Ukrainian,0.8173277378082275,False
Belarusian,Russian,0.48913633823394775,False
Belarusian,Polish,0.4255776107311249,False
Belarusian,Russian,0.8888664841651917,False
Belarusian,Ukrainian,0.9424365758895874,False
Belarusian,Ukrainian,0.5356295108795166,False
Belarusian,Ukrainian,0.8620748519897461,False
Belarusian,Ukrainian,0.8992050290107727,False
Belarusian,Russian,0.6421589255332947,False
Belarusian,Russian,0.926314651966095,False
Belarusian,Russian,0.7982492446899414,False
Belarusian,Russian,0.8622229695320129,False
Belarusian,Russian,0.1158851757645607,False
Belarusian,Ukrainian,0.745396077632904,False
Belarusian,Russian,0.9710599184036255,False
Belarusian,Russian,0.5376633405685425,False
Belarusian,Russian,0.4745481610298157,False
Belarusian,Ukrainian,0.4138103723526001,False
Belarusian,Ukrainian,0.24360276758670807,False
Belarusian,Ukrainian,0.6391804218292236,False
Belarusian,Russian,0.22850508987903595,False
Belarusian,Russian,0.75147545337677,False
Belarusian,Russian,0.8528669476509094,False
Belarusian,Russian,0.6761949062347412,False
Belarusian,Russian,0.7010459899902344,False
Belarusian,Ukrainian,0.5502188801765442,False
Belarusian,Ukrainian,0.44723156094551086,False
Belarusian,Ukrainian,0.7092044949531555,False
Belarusian,Russian,0.514964759349823,False
Belarusian,Russian,0.6983024477958679,False
Belarusian,Russian,0.4405764043331146,False
Belarusian,Ukrainian,0.8049981594085693,False
Belarusian,Russian,0.6362636685371399,False
Belarusian,Ukrainian,0.8602065443992615,False
Belarusian,Russian,0.9837753176689148,False
Belarusian,Russian,0.8942378163337708,False
Belarusian,Russian,0.30389052629470825,False
Belarusian,Russian,0.6855617165565491,False
Belarusian,Ukrainian,0.32279446721076965,False
Belarusian,Russian,0.6945045590400696,False
Belarusian,Russian,0.6322449445724487,False
Belarusian,Ukrainian,0.7069646716117859,False
Belarusian,Ukrainian,0.9622939825057983,False
Belarusian,Ukrainian,0.5854983925819397,False
Belarusian,Ukrainian,0.7597661018371582,False
Belarusian,Russian,0.4878321886062622,False
Belarusian,Ukrainian,0.42004266381263733,False
Belarusian,Russian,0.8961558938026428,False
Belarusian,Russian,0.1826021671295166,False
Belarusian,Russian,0.9034909605979919,False
Belarusian,Russian,0.9570096731185913,False
Belarusian,Ukrainian,0.3850724399089813,False
Belarusian,Ukrainian,0.5365175604820251,False
Belarusian,Russian,0.8520045876502991,False
Belarusian,Russian,0.8733856678009033,False
Belarusian,Russian,0.9283734560012817,False
Belarusian,Ukrainian,0.4952581226825714,False
Belarusian,Ukrainian,0.7823962569236755,False
Belarusian,Ukrainian,0.5255462527275085,False
Belarusian,Russian,0.4767475724220276,False
Belarusian,Russian,0.8761497139930725,False
Belarusian,Russian,0.7611587047576904,False
Belarusian,Ukrainian,0.3327392041683197,False
Belarusian,Russian,0.9875863790512085,False
Belarusian,Russian,0.6946448683738708,False
Belarusian,Russian,0.4537125527858734,False
Belarusian,Russian,0.9818069934844971,False
Belarusian,Russian,0.3169838488101959,False
Belarusian,Russian,0.4088261127471924,False
Belarusian,Ukrainian,0.6910932660102844,False
Belarusian,Ukrainian,0.6933366060256958,False
Belarusian,Russian,0.8896487355232239,False
Belarusian,Russian,0.9806990027427673,False
Belarusian,Russian,0.8535591959953308,False
Belarusian,Russian,0.9098796248435974,False
Belarusian,Russian,0.41614973545074463,False
Belarusian,Ukrainian,0.419167160987854,False
Belarusian,Russian,0.6612634658813477,False
Belarusian,Russian,0.3764137625694275,False
Belarusian,Russian,0.6815288662910461,False
Belarusian,Ukrainian,0.28038161993026733,False
Belarusian,Ukrainian,0.6945545673370361,False
Belarusian,Russian,0.5231467485427856,False
Belarusian,Ukrainian,0.6877537965774536,False
Belarusian,Russian,0.7053527235984802,False
Belarusian,Russian,0.9288175106048584,False
Belarusian,Russian,0.9682791233062744,False
Belarusian,Ukrainian,0.20259526371955872,False
Belarusian,Ukrainian,0.48485666513442993,False
Belarusian,Russian,0.7332843542098999,False
Belarusian,Ukrainian,0.5511595010757446,False
Belarusian,Russian,0.7811668515205383,False
Belarusian,Russian,0.4699840545654297,False
Belarusian,Russian,0.3740766942501068,False
Belarusian,Russian,0.9308828711509705,False
Belarusian,Russian,0.6179470419883728,False
Belarusian,Russian,0.24234718084335327,False
Belarusian,Russian,0.6300315260887146,False
Belarusian,Ukrainian,0.6467553377151489,False
Belarusian,Russian,0.9827862977981567,False
Belarusian,Ukrainian,0.47555026412010193,False
Belarusian,Russian,0.9227057695388794,False
Belarusian,Russian,0.5628036856651306,False
Belarusian,Russian,0.859033465385437,False
Belarusian,Russian,0.7739629149436951,False
Belarusian,Russian,0.5571816563606262,False
Belarusian,Russian,0.548635721206665,False
Belarusian,Russian,0.6253924369812012,False
Belarusian,Russian,0.9420318603515625,False
Belarusian,Russian,0.43348172307014465,False
Belarusian,Russian,0.4867318868637085,False
Belarusian,Russian,0.6799401640892029,False
Belarusian,Russian,0.5165685415267944,False
Belarusian,Russian,0.6216492652893066,False
Belarusian,Polish,0.1642165184020996,False
Belarusian,Ukrainian,0.41308656334877014,False
Belarusian,Russian,0.6538737416267395,False
Belarusian,Ukrainian,0.6143545508384705,False
Belarusian,Russian,0.45804545283317566,False
Belarusian,Ukrainian,0.28418615460395813,False
Belarusian,Russian,0.5176540613174438,False
Belarusian,Ukrainian,0.8789406418800354,False
Belarusian,Russian,0.46802735328674316,False
Belarusian,Russian,0.6057127714157104,False
Belarusian,Russian,0.7460587024688721,False
Belarusian,Russian,0.4800439178943634,False
Belarusian,Russian,0.9795616865158081,False
Belarusian,Russian,0.532585620880127,False
Belarusian,Russian,0.5949801802635193,False
Belarusian,Russian,0.9565806984901428,False
Belarusian,Russian,0.9459739923477173,False
Belarusian,Russian,0.9594495892524719,False
Belarusian,Ukrainian,0.08210992068052292,False
Belarusian,Russian,0.7598587274551392,False
Belarusian,Russian,0.949855625629425,False
Belarusian,Ukrainian,0.4856129288673401,False
Belarusian,Russian,0.37677374482154846,False
Belarusian,Russian,0.5924069881439209,False
Belarusian,Russian,0.5489180088043213,False
Belarusian,Russian,0.7742862701416016,False
Belarusian,Russian,0.6834654808044434,False
Belarusian,Russian,0.8577751517295837,False
Belarusian,Russian,0.5857839584350586,False
Belarusian,Russian,0.6979408860206604,False
Belarusian,Russian,0.7085580229759216,False
Belarusian,Russian,0.4594419598579407,False
Belarusian,Russian,0.8456005454063416,False
Belarusian,Russian,0.5573771595954895,False
Belarusian,Russian,0.821815013885498,False
Belarusian,Polish,0.39449840784072876,False
Belarusian,Russian,0.377190500497818,False
Belarusian,Russian,0.8544102311134338,False
Belarusian,Ukrainian,0.4233826696872711,False
Belarusian,Russian,0.2772410809993744,False
Belarusian,Russian,0.6059244871139526,False
Belarusian,Russian,0.8444328904151917,False
Belarusian,Russian,0.6211922764778137,False
Belarusian,Ukrainian,0.9044204354286194,False
Belarusian,Russian,0.9721853137016296,False
Belarusian,Russian,0.5586188435554504,False
Belarusian,Ukrainian,0.5014708042144775,False
Belarusian,Russian,0.7799908518791199,False
Belarusian,Ukrainian,0.5723446011543274,False
Belarusian,Russian,0.8881963491439819,False
Belarusian,Russian,0.806050181388855,False
Belarusian,Ukrainian,0.3825600743293762,False
Belarusian,Russian,0.981408417224884,False
Belarusian,Russian,0.9216683506965637,False
Belarusian,Russian,0.5391889810562134,False
Belarusian,Ukrainian,0.3218538463115692,False
Belarusian,Russian,0.7866060733795166,False
Belarusian,Ukrainian,0.6842592358589172,False
Belarusian,Russian,0.711625874042511,False
Belarusian,Ukrainian,0.41865798830986023,False
Belarusian,Russian,0.4452492594718933,False
Belarusian,Russian,0.9741800427436829,False
Belarusian,Russian,0.9388400316238403,False
Belarusian,Ukrainian,0.8878595232963562,False
Belarusian,Russian,0.22332003712654114,False
Belarusian,Russian,0.6609367728233337,False
Belarusian,Russian,0.4495856463909149,False
Belarusian,Polish,0.8722566366195679,False
Belarusian,Russian,0.2900100350379944,False
Belarusian,Russian,0.6661438345909119,False
Belarusian,Russian,0.1581868976354599,False
Belarusian,Ukrainian,0.5135265588760376,False
Belarusian,Ukrainian,0.4920678734779358,False
Belarusian,Polish,0.4662930965423584,False
Belarusian,Russian,0.9846862554550171,False
Belarusian,Russian,0.5739110112190247,False
Belarusian,Ukrainian,0.3138214349746704,False
Belarusian,Ukrainian,0.3949747383594513,False
Belarusian,Ukrainian,0.6478933095932007,False
Belarusian,Ukrainian,0.35134392976760864,False
Belarusian,Ukrainian,0.4895568788051605,False
Belarusian,Russian,0.21791276335716248,False
Belarusian,Russian,0.5974065065383911,False
Belarusian,Russian,0.7931529879570007,False
Belarusian,Ukrainian,0.4198695123195648,False
Belarusian,Russian,0.4592299163341522,False
Belarusian,Ukrainian,0.6410008072853088,False
Belarusian,Ukrainian,0.7807967066764832,False
Belarusian,Ukrainian,0.4820157587528229,False
Belarusian,Ukrainian,0.7163037061691284,False
Belarusian,Russian,0.9364062547683716,False
Belarusian,Russian,0.1812877207994461,False
Belarusian,Ukrainian,0.3894326388835907,False
Belarusian,Russian,0.9090222120285034,False
Belarusian,Russian,0.8293508291244507,False
Belarusian,Russian,0.9771690368652344,False
Belarusian,Russian,0.9267864227294922,False
Belarusian,Russian,0.4607030749320984,False
Belarusian,Russian,0.4018350839614868,False
Belarusian,Ukrainian,0.5486519932746887,False
Belarusian,Russian,0.9700208902359009,False
Belarusian,Ukrainian,0.39732569456100464,False
Belarusian,Russian,0.5637401342391968,False
Belarusian,Russian,0.7272183895111084,False
Belarusian,Ukrainian,0.3156619668006897,False
Belarusian,Russian,0.32883185148239136,False
Belarusian,Russian,0.8809162974357605,False
Belarusian,Ukrainian,0.4002086818218231,False
Belarusian,Russian,0.6834103465080261,False
Belarusian,Russian,0.939376950263977,False
Belarusian,Russian,0.8950716853141785,False
Belarusian,Russian,0.9783564209938049,False
Belarusian,Russian,0.5137504935264587,False
Belarusian,Russian,0.9374856948852539,False
Belarusian,Russian,0.9835207462310791,False
Belarusian,Ukrainian,0.8408547043800354,False
Belarusian,Polish,0.4873724579811096,False
Belarusian,Russian,0.8990429043769836,False
Belarusian,Russian,0.7044008374214172,False
Belarusian,Russian,0.4012957513332367,False
Belarusian,Ukrainian,0.44252702593803406,False
Belarusian,Russian,0.949397623538971,False
Belarusian,Ukrainian,0.6728125214576721,False
Belarusian,Russian,0.9865521788597107,False
Belarusian,Russian,0.26190540194511414,False
Belarusian,Ukrainian,0.48164352774620056,False
Belarusian,Russian,0.7535112500190735,False
Belarusian,Ukrainian,0.4443334639072418,False
Belarusian,Russian,0.4280540943145752,False
Belarusian,Ukrainian,0.6909940242767334,False
Belarusian,Russian,0.5064007639884949,False
Belarusian,Ukrainian,0.301364004611969,False
Belarusian,Russian,0.7331464886665344,False
Belarusian,Russian,0.990712583065033,False
Belarusian,Russian,0.7458809018135071,False
Belarusian,Russian,0.48421934247016907,False
Belarusian,Ukrainian,0.23022334277629852,False
Belarusian,Russian,0.8154770731925964,False
Belarusian,Russian,0.405234694480896,False
Belarusian,Russian,0.6257790327072144,False
Belarusian,Russian,0.9830760955810547,False
Belarusian,Russian,0.9451030492782593,False
Belarusian,Ukrainian,0.7020784616470337,False
Belarusian,Russian,0.9059110879898071,False
Belarusian,Russian,0.8186176419258118,False
Belarusian,Russian,0.9456086754798889,False
Belarusian,Russian,0.4181838035583496,False
Belarusian,Russian,0.6472463011741638,False
Belarusian,Russian,0.4307812750339508,False
Belarusian,Ukrainian,0.8447206020355225,False
Belarusian,Russian,0.8791462779045105,False
Belarusian,Russian,0.5435310006141663,False
Belarusian,Russian,0.44539695978164673,False
Belarusian,Ukrainian,0.6793889999389648,False
Belarusian,Ukrainian,0.2863767445087433,False
Belarusian,Russian,0.7406033277511597,False
Belarusian,Ukrainian,0.8814797401428223,False
Belarusian,Russian,0.4936189651489258,False
Belarusian,Russian,0.3777748942375183,False
Belarusian,Russian,0.48514464497566223,False
Belarusian,Ukrainian,0.4956408143043518,False
Belarusian,Polish,0.12566128373146057,False
Belarusian,Russian,0.45184561610221863,False
Belarusian,Russian,0.7805206179618835,False
Belarusian,Russian,0.8747541308403015,False
Belarusian,Russian,0.8759572505950928,False
Belarusian,Russian,0.976088285446167,False
Belarusian,Russian,0.8159806728363037,False
Belarusian,Polish,0.35550010204315186,False
Belarusian,Ukrainian,0.3959093391895294,False
Belarusian,Russian,0.25778844952583313,False
Belarusian,Russian,0.9204376935958862,False
Belarusian,Ukrainian,0.8227443695068359,False
Belarusian,Russian,0.6714602112770081,False
Belarusian,Russian,0.9749178886413574,False
Belarusian,Russian,0.18736404180526733,False
Belarusian,Russian,0.8040061593055725,False
Belarusian,Russian,0.7076123952865601,False
Belarusian,Russian,0.7188246846199036,False
Belarusian,Ukrainian,0.8235997557640076,False
Belarusian,Russian,0.8339067101478577,False
Belarusian,Russian,0.9714600443840027,False
Belarusian,Russian,0.7263333797454834,False
Belarusian,Russian,0.7893408536911011,False
Belarusian,Russian,0.3724542260169983,False
Belarusian,Russian,0.7387374639511108,False
Belarusian,Russian,0.9676806926727295,False
Belarusian,Ukrainian,0.5406157970428467,False
Belarusian,Ukrainian,0.5421583652496338,False
Belarusian,Russian,0.8230290412902832,False
Belarusian,Ukrainian,0.45333945751190186,False
Belarusian,Polish,0.6203895807266235,False
Belarusian,Russian,0.6135922074317932,False
Belarusian,Russian,0.8980755805969238,False
Belarusian,Polish,0.3337676227092743,False
Belarusian,Russian,0.7168299555778503,False
Belarusian,Russian,0.9552115797996521,False
Belarusian,Russian,0.8981370329856873,False
Belarusian,Russian,0.9722322821617126,False
Belarusian,Ukrainian,0.7419407963752747,False
Belarusian,Russian,0.9563396573066711,False
Belarusian,Russian,0.9168420433998108,False
Belarusian,Russian,0.41616761684417725,False
Belarusian,Ukrainian,0.512950599193573,False
Belarusian,Ukrainian,0.5824382901191711,False
Belarusian,Russian,0.8909271359443665,False
Belarusian,Ukrainian,0.6018468737602234,False
Belarusian,Russian,0.9352235198020935,False
Belarusian,Russian,0.48688212037086487,False
